0.000000000000000000e+00
8.846078238647532288e-01
8.846078238647532288e-01
1.041871436996264944e+00
1.297424808334971535e+00
1.651267937880873005e+00
2.319638293689797237e+00
3.066640456064478215e+00
4.206801651267937814e+00
5.229015136622764182e+00
5.858069589148811041e+00
6.703361509730686230e+00
7.273442107332416029e+00
7.902496559858462888e+00
8.334971495970119548e+00
8.806762335364656025e+00
9.278553174759188948e+00
9.730686062512287293e+00
1.018281895026538209e+01
1.073324159622567286e+01
1.108708472577157522e+01
1.138195400039315963e+01
1.175545508158049834e+01
1.187340279142913246e+01
1.220758796933359491e+01
1.252211519559661923e+01
1.289561627678395794e+01
1.305287988991547010e+01
1.326911735797130021e+01
1.350501277766856845e+01
1.374090819736583313e+01
1.401611952034597941e+01
1.411440927855317540e+01
1.438962060153331990e+01
1.448791035974051589e+01
1.464517397287202805e+01
1.482209553764497834e+01
1.509730686062512284e+01
1.531354432868095117e+01
1.547080794181246510e+01
1.564772950658541362e+01
1.586396697464124195e+01
1.598191468448987607e+01
1.609986239433850841e+01
1.627678395911145870e+01
1.655199528209160675e+01
1.672891684686455704e+01
1.696481226656182528e+01
1.714173383133477557e+01
1.729899744446628418e+01
1.745626105759779989e+01
1.775113033221938252e+01
1.781010418714370047e+01
1.790839394535089468e+01
1.808531551012384497e+01
1.816394731668960105e+01
1.826223707489679526e+01
1.838018478474542761e+01
1.845881659131118724e+01
1.853744839787693977e+01
1.875368586593276987e+01
1.889129152742284390e+01
1.896992333398859643e+01
1.902889718891291437e+01
1.914684489876155027e+01
1.932376646353450056e+01
1.940239827010025309e+01
1.952034597994888898e+01
1.963829368979752132e+01
1.981521525457047161e+01
1.991350501277766938e+01
2.003145272262630172e+01
2.007076862590918154e+01
2.016905838411637575e+01
2.026734814232356996e+01
2.034597994888932604e+01
2.044426970709652025e+01
2.056221741694515615e+01
2.058187536858659428e+01
2.068016512679378849e+01
2.071948103007666830e+01
2.083742873992530065e+01
2.089640259484961859e+01
2.097503440141537467e+01
2.109298211126400702e+01
2.119127186947120123e+01
2.125024572439551562e+01
2.134853548260271339e+01
2.140750933752703133e+01
2.148614114409278386e+01
2.164340475722429602e+01
2.166306270886573415e+01
2.178101041871437005e+01
2.185964222528012613e+01
2.195793198348732034e+01
2.197758993512876202e+01
2.199724788677020015e+01
2.201690583841163829e+01
2.213485354826027063e+01
2.221348535482602671e+01
